Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Season,seasonId,scatterId,scatterExtra
1,949255vv8h9k5g7njcqacgui2,723204,E. Himaras,Eleias Himaras,,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,463249,Eleias,Himaras,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,York United,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,27.6%,0,46,47,0,47,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:949255vv8h9k5g7njcqacgui2,Canadian Premier League 2021 (Canada)
1,32fe58rlsvv1h3qthbhol08yy,765161,A. Novak,Anthony Joseph Novak,Centre Forward,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,481846,Anthony Joseph,Novak,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Cavalry,22,1222,27,8,11,1,13,9,4,3,0,8,0,7,0,0,0,0,3,0,3,0,1,3,0,3,6,11,61,7,257,59,130,3.54,3,2,3.05,5,6,1,18,19,30,2,0,61,16,2,2,488,120,5,4,0,26,60.0%,17,9,42,8,0,4,0,0,16,8,7,0,0,0,0,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,29,242,37,209,52,23.7%,73.5%,99,80,10,120,127,10,24.7%,81,0,2,3,19,19,2,5,2.98,0.56,2.98,0.56,3.54,17,0,0.15,24,0.33,0.33,41.2%,26,407,257,25,257,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:32fe58rlsvv1h3qthbhol08yy,Canadian Premier League 2021 (Canada)
1,622w13rktz2os2jlo286col3p,92693,M. Aparicio,Manuel Aparicio,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,168505,Manuel,Aparicio,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,18,1159,26,4,8,1,8,1,7,0,5,9,6,2,0,0,1,0,1,2,2,1,1,1,0,2,2,13,106,20,535,156,253,1.54,3,2,2.78,1,3,9,13,22,53,3,1,79,25,4,1,818,115,16,20,18,60,53.7%,6,4,79,14,5,19,2,2,5,1,2,0,0,0,0,0,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,14,289,88,441,22,31.6%,76.4%,259,105,45,143,332,60,52.9%,17,0,1,45,16,16,35,9,0.45,1.09,0.45,1.09,1.54,20,0,0.07,22,0.31,0.14,37.8%,31,364,265,27,265,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:622w13rktz2os2jlo286col3p,Canadian Premier League 2021 (Canada)
1,653qyopyxl1qrfmul2n3m5g16,765160,M. Doner,Morey Doner,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481743,Morey,Doner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,19,1686,27,0,2,0,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,44,737,335,305,0.28,0,2,3.02,0,6,1,18,19,61,1,0,111,29,0,0,1258,68,4,20,14,60,61.5%,17,10,122,1,2,5,8,17,20,1,6,0,0,0,0,0,22,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,18,11,357,372,529,24,26.9%,86.8%,317,157,166,178,355,204,53.8%,26,0,0,70,44,44,10,6,0.16,0.12,0.16,0.12,0.28,17,9,0.07,4,0.29,0.29,33.3%,19,404,273,28,273,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:653qyopyxl1qrfmul2n3m5g16,Canadian Premier League 2021 (Canada)
1,6d56vy4w9i65ye4c5t5txgkix,491595,T. Borges,Tristan Daniel Borges,Left Winger,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,225058,Tristan Daniel,Borges,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Forge,19,1056,23,5,14,0,11,8,3,3,3,9,1,7,2,1,1,0,2,0,1,0,0,0,1,1,14,6,56,13,346,76,201,3.7,2,4,3.86,4,5,8,19,27,48,3,2,79,17,3,3,645,114,12,17,8,38,61.7%,1,1,62,8,1,18,8,6,17,11,6,0,0,0,0,0,10,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,10,33,348,50,247,58,22.5%,80.1%,123,139,15,174,150,22,15.4%,13,0,1,46,10,10,19,9,1.72,1.98,1.72,1.98,2.12,23,0,0.14,26,0.26,0.18,34.5%,24,300,238,40,238,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6d56vy4w9i65ye4c5t5txgkix,Canadian Premier League 2021 (Canada)
1,6rsihixcpnuyulgk4giwpzvth,166447,D. Samuel,Dominic Samuel,Left Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,228121,Dominic,Samuel,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Forge,22,1598,27,5,2,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,67,45,938,502,324,0.58,0,0,0.1,1,0,0,2,2,21,0,0,88,15,1,1,1124,51,2,13,9,53,78.9%,28,15,101,5,4,9,2,15,8,0,9,0,0,0,0,0,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,4,8,50,461,613,6,40.8%,88.1%,494,21,311,24,553,361,64.7%,51,0,0,1,44,44,8,1,0.02,0.56,0.02,0.56,0.58,2,10,0.1,6,0,0,36.1%,16,351,269,7,269,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6rsihixcpnuyulgk4giwpzvth,Canadian Premier League 2021 (Canada)
1,6twhs1y8bihm7vc9dib8hgezt,332971,K. Cela,Klaidi Cela,Central Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,224762,Klaidi,Cela,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Forge,2,28,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,1,1,0,2,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,25.0%,75.0%,3,0,0,0,4,0,-,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,-,0,0,0,41.4%,0,54,52,0,52,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6twhs1y8bihm7vc9dib8hgezt,Canadian Premier League 2021 (Canada)
1,7yfwpe3tltsxez80puqy7hoet,170945,J. Di Chiara,Joseph Di Chiara,Central Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,95575,Joseph,Di Chiara,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Cavalry,21,1259,29,8,4,0,6,4,2,6,1,9,2,3,0,0,0,0,1,0,1,0,5,2,1,0,3,5,70,15,555,178,292,1.98,1,2,1.46,2,1,0,14,14,25,3,1,114,10,2,2,793,103,16,25,13,60,67.2%,6,3,68,6,2,22,13,6,18,1,2,0,0,0,0,0,22,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,29,4,16,279,88,426,40,24.7%,84.7%,282,144,44,175,325,55,50.9%,53,0,0,4,18,18,29,13,0.98,1,0.98,1,1.98,12,1,0.09,22,0.25,0,40.2%,27,386,240,23,240,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:7yfwpe3tltsxez80puqy7hoet,Canadian Premier League 2021 (Canada)
1,cdaayu6d9xzn4gyn5jg5p6vl6,290490,T. Henry,Triston Henry,Goalkeeper,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481567,Triston,Henry,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Forge,18,1620,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,21,400,287,22,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,589,0,0,0,0,7,-,7,1,33,0,1,0,0,10,0,0,8,4,0,0,5,8,16,15,1,0,42,0,1,17,19,1,0,41,20,22,6,18,5,9,7,0,0,4,23,0,0,0,588,1,0,46.0%,77.3%,1,0,308,0,1,399,100.0%,5,15.54,0,0,7,7,0,0,0,0,0,0,0,0,0,-,0,-,-,34.8%,0,344,271,3,271,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:cdaayu6d9xzn4gyn5jg5p6vl6,Canadian Premier League 2021 (Canada)
1,re7nvdow49fwtuubuavwbvxm,765162,M. Silva,Matthew Silva,Goalkeeper,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,481742,Matthew,Silva,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Valour,4,360,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,121,71,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,163,0,0,0,0,0,-,0,0,6,0,0,0,0,2,0,0,1,0,1,0,1,2,5,4,1,0,14,1,1,2,6,1,0,12,9,5,5,6,1,6,0,0,0,0,5,0,0,0,163,0,0,48.8%,65.3%,0,0,79,0,0,121,100.0%,1,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,31.3%,0,564,413,0,413,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:re7nvdow49fwtuubuavwbvxm,Canadian Premier League 2021 (Canada)
1,26zoncn0ilfvg5gwn91dkqmt,166753,A. Garcia,Akeem Garcia,Centre Forward,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481764,Akeem,Garcia,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,HFX Wanderers,20,1007,25,7,12,0,6,6,0,3,1,9,4,3,1,1,0,0,2,0,1,0,2,0,0,2,4,9,11,7,132,53,61,4.17,2,1,0.93,8,1,0,6,6,11,3,1,28,2,0,0,245,48,2,2,3,7,44.4%,0,0,20,7,0,5,8,1,7,17,4,0,0,0,0,0,17,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,12,110,11,124,42,9.1%,86.4%,76,32,6,37,88,7,30.0%,20,0,2,1,1,1,2,4,1.98,2.19,1.98,2.19,3.38,5,1,0.22,19,0,0,32.5%,11,465,322,7,322,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:26zoncn0ilfvg5gwn91dkqmt,Canadian Premier League 2021 (Canada)
1,3176i3h6iv1ufsp88prhhmjqi,317634,E. Simmons,Elliot Simmons,Central Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,209693,Elliot,Simmons,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Cavalry,25,1568,23,8,5,0,2,2,0,1,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,99,43,895,413,340,0.96,1,0,1.37,2,1,4,11,15,18,1,1,78,9,0,0,1134,84,15,32,23,89,65.3%,18,3,124,5,3,14,1,3,4,0,7,0,1,0,0,0,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,2,16,155,303,676,11,34.9%,84.1%,482,81,190,102,574,219,53.6%,28,0,1,13,38,38,41,10,0.92,0.04,0.92,0.04,0.96,15,5,0.14,7,0.31,0.33,40.2%,36,450,287,17,287,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:3176i3h6iv1ufsp88prhhmjqi,Canadian Premier League 2021 (Canada)
1,4c5w90f125c6det9gu0ljmgnp,205207,P. Schaale,Peter Schaale,Right Centre Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481754,Peter,Schaale,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,HFX Wanderers,19,1499,25,3,1,0,6,3,3,1,0,7,2,0,0,0,3,0,1,0,0,1,4,3,0,0,2,4,152,47,777,368,210,1.34,1,1,0.93,1,1,4,3,7,4,1,0,57,1,1,1,992,43,12,8,25,127,71.4%,80,33,68,4,4,5,0,1,1,4,6,0,1,1,0,0,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,2,2,28,567,397,16,53.0%,74.4%,265,7,306,11,366,400,63.0%,54,0,1,0,114,114,13,0,0.04,1.3,0.04,1.3,1.34,6,19,0.1,14,-,-,31.7%,5,410,329,30,329,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:4c5w90f125c6det9gu0ljmgnp,Canadian Premier League 2021 (Canada)
1,6re5keaha87h6kc01848h53ah,313427,Victor Blasco,Victor Blasco,Left Winger,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,243956,Victor,Blasco,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Pacific,11,421,27,7,4,0,10,4,6,0,0,10,7,3,0,0,6,0,0,1,1,0,0,0,0,1,0,20,23,5,134,34,72,2.08,1,1,1.46,5,2,2,8,10,31,5,2,31,13,1,0,273,52,5,2,1,8,38.9%,0,0,19,8,2,3,2,3,5,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,6,149,26,98,26,27.6%,79.1%,49,48,9,59,63,12,14.3%,7,0,0,20,3,3,4,1,1.7,0.38,1.7,0.38,2.08,9,0,0.1,20,0.25,0.17,38.4%,6,233,159,12,159,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6re5keaha87h6kc01848h53ah,Canadian Premier League 2021 (Canada)
1,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,25,2212,26,0,2,0,5,1,4,4,5,12,2,3,0,0,0,0,0,0,0,0,9,1,0,0,0,7,120,56,1375,669,530,2.07,0,1,1.76,2,1,4,20,24,75,2,2,148,47,2,2,1740,107,13,17,39,97,65.2%,27,19,210,5,6,13,5,12,20,1,8,0,1,0,0,0,27,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,10,21,228,420,1092,29,26.4%,87.2%,816,124,259,150,924,301,57.4%,61,0,0,12,58,58,36,3,1.29,0.78,1.29,0.78,2.07,23,8,0.08,26,0.42,0.42,31.3%,63,526,381,39,381,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:8uqytik44ro3mbkz0s8m163xm,Canadian Premier League 2021 (Canada)
1,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,18,1620,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,37,436,271,35,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,621,3,2,0,0,11,100.0%,9,0,13,0,2,0,0,5,0,0,5,9,1,0,4,16,23,17,6,0,39,3,3,16,13,3,1,31,24,15,3,16,2,12,4,0,0,1,22,0,0,0,620,1,0,52.5%,70.2%,0,0,306,0,1,435,92.9%,14,15.47,0,0,11,11,0,0,0,0,0,0,0,0,0,-,0,-,-,32.1%,0,491,360,1,360,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:999aky7w22iv11ny6d6w57g4q,Canadian Premier League 2021 (Canada)
1,9rwo2uejpeqqkmy6lgacm0ley,765151,L. MacNaughton,Lukas MacNaughton,Right Centre Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,481367,Lukas,MacNaughton,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Pacific,24,2160,26,0,0,0,5,4,1,6,0,10,1,0,0,0,0,0,1,1,1,0,8,2,0,2,1,4,167,86,1818,1077,488,2.45,2,1,0.54,2,0,3,6,9,8,0,0,112,7,1,1,2062,58,10,9,45,132,70.4%,65,28,155,4,5,11,1,8,9,2,7,0,0,0,0,0,28,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,3,72,999,991,32,39.8%,86.1%,816,24,725,32,937,849,71.9%,96,0,0,6,110,110,20,2,0.05,2.4,0.05,2.4,2.45,8,13,0.12,21,0.33,0.33,37.3%,16,407,290,26,290,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:9rwo2uejpeqqkmy6lgacm0ley,Canadian Premier League 2021 (Canada)
1,al5jt5ntx6alvfvo3tq1py6i2,765164,Z. Verhoven,Zachary Verhoven,Right Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,483414,Zachary,Verhoven,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Atlético Ottawa,24,1450,23,9,5,0,7,5,2,2,0,11,8,3,0,0,0,0,1,0,1,0,0,0,1,0,8,10,67,49,518,204,198,1.67,1,5,2.93,2,4,1,18,19,61,7,4,114,33,1,1,997,141,25,42,21,111,62.6%,19,2,124,8,11,19,3,4,4,4,2,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,14,30,283,301,413,43,37.6%,77.6%,220,88,94,112,264,142,25.0%,20,0,1,39,66,66,33,12,1.45,0.22,1.45,0.22,1.67,14,3,0.08,20,0.26,0.26,31.3%,22,580,452,26,452,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:al5jt5ntx6alvfvo3tq1py6i2,Canadian Premier League 2021 (Canada)
1,882vd5rnobx3xba2sb99k49gp,563931,A. Hojabrpour,Alessandro Hojabrpour,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,421823,Alessandro,Hojabrpour,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,23,1665,21,5,5,0,2,0,2,0,1,8,5,0,0,0,0,0,0,1,1,0,1,0,0,1,2,7,98,35,992,492,367,0.71,1,2,0.59,0,1,1,7,8,21,1,0,85,14,0,0,1224,69,17,23,38,101,63.5%,23,15,107,6,6,15,3,3,10,0,5,0,1,0,0,0,22,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,4,3,102,303,819,4,26.6%,86.6%,618,48,193,58,714,220,57.1%,28,0,0,5,52,52,38,11,0.18,0.52,0.18,0.52,0.71,6,5,0.06,11,0.2,0.25,36.2%,29,398,294,24,294,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:882vd5rnobx3xba2sb99k49gp,Canadian Premier League 2021 (Canada)
1,dl4wkt9bhput0z1sikhu15562,656285,F. Peña,Federico Peña,Left Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,483117,Federico,Peña,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Valour,22,1221,22,10,6,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,26,441,209,139,0.18,0,1,1,0,2,2,6,8,45,1,0,98,20,2,1,800,67,18,29,23,91,74.6%,15,2,75,0,7,8,5,10,9,1,5,0,0,0,0,0,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,18,11,158,288,354,8,38.5%,78.9%,180,52,116,71,222,148,41.2%,17,0,0,23,61,61,26,4,0.18,0,0.18,0,0.18,7,5,0.04,4,0.13,0.13,31.4%,8,542,398,17,398,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:dl4wkt9bhput0z1sikhu15562,Canadian Premier League 2021 (Canada)
1,ej15pecwc8l11pif9je6mo962,765868,S. Firth,Scott Firth,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481763,Scott,Firth,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,10,504,20,3,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,18,208,91,78,0.11,0,0,0.07,0,0,0,2,2,4,0,0,22,2,0,0,266,24,6,8,9,26,66.7%,2,0,25,0,2,6,0,0,1,0,2,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,26,62,178,0,28.8%,81.3%,120,16,33,20,148,40,41.7%,12,0,0,1,10,10,16,0,0.04,0.07,0.04,0.07,0.11,2,1,0.05,2,0,-,32.4%,8,425,302,7,302,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:ej15pecwc8l11pif9je6mo962,Canadian Premier League 2021 (Canada)
1,207co3fpu5mhbs1r0e6p8vze1,528356,N. Giantsopoulos,Nikolaos Giantsopoulos,Goalkeeper,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,231991,Nikolaos,Giantsopoulos,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,York United,7,585,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,148,99,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,237,0,0,0,0,3,-,3,0,4,0,0,0,0,1,0,0,0,8,0,0,0,5,11,10,1,0,25,2,2,10,12,4,0,19,13,12,1,12,0,5,6,0,0,2,15,0,0,0,236,1,0,52.7%,75.0%,0,0,111,0,1,147,100.0%,5,8.28,0,0,3,3,0,0,0,0,0,0,0,0,0,-,0,-,-,33.2%,0,444,487,0,487,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:207co3fpu5mhbs1r0e6p8vze1,Canadian Premier League 2021 (Canada)
1,4tus0wc9k482jmoncnstteelm,765956,R. Ohin,Raphael Ohin,Defensive Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,481577,Raphael,Ohin,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Valour,24,1879,26,2,9,1,8,1,7,1,6,6,5,1,0,0,1,0,1,0,1,0,0,0,0,1,3,11,111,61,1045,533,340,0.86,1,2,1.64,1,3,1,12,13,70,1,0,138,53,8,3,1387,120,19,23,23,80,61.8%,14,7,196,4,14,21,2,3,16,1,8,0,0,1,0,0,26,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,4,24,148,397,842,10,33.6%,83.5%,576,55,242,75,683,287,56.4%,39,0,0,2,34,34,37,9,0.73,0.13,0.73,0.13,0.86,11,10,0.04,21,0,0,31.9%,54,529,382,18,382,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:4tus0wc9k482jmoncnstteelm,Canadian Premier League 2021 (Canada)
