Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null
1,207co3fpu5mhbs1r0e6p8vze1,528356,N. Giantsopoulos,Nikolaos Giantsopoulos,Goalkeeper,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,231991,Nikolaos,Giantsopoulos,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Cavalry,5,450,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,116,77,8,0.00,0,0,0.04,0,0,0,1,1,0,0,0,4,0,0,0,179,0,0,0,0,2,-,2,0,4,0,0,0,0,4,0,0,3,0,0,0,0,1,4,1,3,0,21,1,2,9,6,1,0,19,10,11,3,7,0,4,11,0,0,0,8,0,0,0,179,0,0,48.3%,73.3%,0,0,85,0,0,116,100.0%,2,5.97,0,0,2,2,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-,0,-,-,42.5%,0.00,558,0,408,0,408,
1,20o0wuwg7mm8ynf0msec3a06i,765870,D. Northover,Dean Northover,Right Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,481560,Dean,Northover,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Cavalry,8,609,29,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,23,255,92,86,0.05,0,0,0.42,0,1,0,4,4,12,0,0,52,6,0,0,478,39,7,13,15,48,80.0%,10,6,32,3,4,6,0,6,8,0,2,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,4,5,113,138,227,2,44.3%,69.8%,105,35,38,48,142,65,50.0%,24,0.00,0,19,35,35,12,1,0.05,0.00,0.05,0.00,0.05,4,0,0.05,1,0.21,0.21,44.0%,4.00,204,12,121,12,121,
1,5m5p9c4iyl4f4j1rr1rdmojfu,765869,E. Adekugbe,Elijah Adekugbe,Central Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,481561,Elijah,Adekugbe,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Cavalry,19,1575,24,2,1,1,1,0,1,0,1,7,6,1,0,0,0,0,0,1,0,0,0,0,1,0,2,6,117,26,949,498,308,0.45,1,4,2.28,0,7,2,9,12,25,0,0,118,21,2,2,1185,78,15,27,17,76,73.7%,17,10,119,5,5,24,7,8,24,0,9,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,4,14,161,254,770,3,30.0%,84.9%,564,82,160,104,665,180,54.5%,33,0.00,0,10,42,42,26,8,0.10,0.35,0.10,0.35,0.45,8,3,0.05,9,0.20,0.29,42.5%,44.00,459,25,332,25,332,
1,7fcj29th1uv9jkhdh67tygeay,765955,N. Pasquotti,Nico Pasquotti,Right Attacking Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,481562,Nico,Pasquotti,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Cavalry,25,1943,25,3,5,1,16,16,0,4,2,13,1,9,0,0,0,0,5,0,3,1,3,3,2,2,8,15,112,19,477,119,227,5.77,5,3,3.60,10,5,6,18,25,125,14,7,186,57,0,0,1179,212,19,30,13,75,59.8%,11,7,114,25,5,15,18,7,22,2,9,0,0,0,0,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,34,37,660,123,396,99,30.6%,72.5%,156,151,39,215,210,52,41.2%,85,0.00,4,71,29,29,30,16,3.34,2.43,3.34,2.43,5.77,22,1,0.16,35,0.11,0.11,42.8%,48.00,516,48,374,48,374,
1,7ta110w4agnmtkjsfpgilj2wa,765952,J. Wheeldon,Jonathan Wheeldon,Right Centre Back,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,481559,Jonathan,Wheeldon,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Cavalry,18,1497,32,1,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,99,37,782,539,107,0.75,0,0,0.07,0,0,0,1,1,2,0,0,66,2,0,0,935,43,4,12,14,103,88.9%,71,28,62,1,3,8,0,4,2,0,7,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,3,22,640,273,15,36.1%,82.6%,194,5,447,8,251,523,60.9%,69,0.00,0,0,91,91,11,1,0.00,0.75,0.00,0.75,0.75,1,6,0.09,8,-,-,41.7%,3.00,406,10,311,10,311,
1,9ckixz0zwl0km7laze2rbp2p5,496957,J. Waterman,Joel Waterman,Right Centre Back,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,228147,Joel,Waterman,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Cavalry,22,1719,25,3,1,0,4,3,1,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,2,130,51,1149,649,319,1.18,1,2,1.69,2,2,4,6,10,16,0,0,117,9,0,0,1423,70,13,23,47,131,69.2%,45,7,139,2,7,11,3,19,12,0,8,0,0,0,0,0,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20,2,9,98,673,652,20,43.3%,84.2%,475,49,444,64,556,529,63.3%,60,0.00,0,6,88,88,41,2,0.50,0.68,0.50,0.68,1.18,8,8,0.13,9,0.17,0.17,42.3%,23.00,451,24,324,24,324,
1,c0bz7h3es1ym0n5he0l4ntzop,163688,J. Brown,Jordan Brown,Centre Forward,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,172568,Jordan,Brown,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Cavalry,25,1397,24,10,5,2,13,11,2,8,5,16,4,6,0,0,0,0,3,1,3,1,6,1,1,2,6,16,65,9,299,76,149,7.07,4,1,3.13,9,6,3,14,17,33,2,1,67,13,0,0,542,124,11,15,2,32,59.1%,4,2,58,16,1,17,5,0,2,5,9,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,12,22,293,32,217,69,21.4%,75.3%,128,84,13,127,156,16,34.4%,61,0.00,1,22,11,11,12,9,4.86,2.21,4.86,2.21,7.07,16,0,0.17,42,0.23,0.23,42.4%,35.00,502,28,365,28,365,
1,41yxh6wtv2lrs3js0y2ir7svd,244583,B. Zebie,Bruno Zebie,Left Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,223135,Bruno,Zebie,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Edmonton,23,1766,25,3,7,0,6,3,3,2,2,8,4,3,0,0,0,0,1,0,1,0,1,0,1,0,8,5,82,35,683,292,274,1.56,1,0,0.54,2,0,0,8,8,42,3,1,99,15,0,0,1049,107,17,29,21,81,70.8%,13,2,91,4,6,7,6,3,15,4,6,0,0,0,0,0,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,18,34,277,234,538,29,30.5%,82.9%,342,119,105,147,404,132,44.4%,36,0.00,0,27,47,47,28,6,1.47,0.09,1.47,0.09,1.56,8,6,0.09,18,0.00,0.00,36.4%,29.00,536,13,334,13,334,
1,42d31lze22zahkqy8vu5zpcyd,130046,O. Diouck,Oumar Diouck,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,85715,Oumar,Diouck,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,26,1976,26,4,9,3,16,8,8,9,3,17,8,8,0,0,6,0,5,1,5,1,3,1,0,5,3,26,114,23,583,166,280,4.91,6,2,3.48,7,5,6,24,30,50,5,3,113,25,0,0,983,156,15,21,5,48,55.4%,6,1,105,28,6,28,10,7,28,18,7,0,0,0,0,0,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,6,30,421,95,467,73,23.5%,76.5%,255,155,36,206,330,47,27.6%,29,0.00,5,53,18,18,19,11,3.51,1.40,3.51,1.40,4.91,28,0,0.11,45,0.30,0.31,37.0%,51.00,642,54,390,54,390,
1,4tus0wc9k482jmoncnstteelm,765956,R. Ohin,Raphael Ohin,Defensive Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,481577,Raphael,Ohin,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Valour,20,1461,25,4,2,0,4,0,4,2,6,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,95,70,765,361,239,0.84,0,0,0.34,0,0,0,8,8,43,2,1,109,30,0,0,1109,109,12,26,20,93,65.5%,32,17,155,4,14,23,1,14,12,0,3,0,0,1,0,0,35,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,4,19,119,403,587,8,40.9%,78.4%,371,41,188,52,463,250,44.4%,36,0.00,0,6,69,69,21,3,0.82,0.02,0.82,0.02,0.84,8,3,0.03,25,0.17,0.17,34.3%,32.00,461,17,400,17,400,
1,4wg2u3zl05ijnwx0wicmwpvpx,276599,C. James,Connor James,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,184584,Connor,James,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,22,1979,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,68,701,350,108,0.00,0,0,0.00,0,0,0,0,0,0,0,0,12,0,0,0,928,5,0,1,1,17,33.3%,15,2,21,0,0,0,0,5,0,0,7,7,1,1,10,9,24,21,3,0,67,2,4,26,29,8,0,57,38,29,12,25,6,21,11,0,0,0,35,0,0,0,927,1,0,62.6%,65.3%,1,0,457,0,1,700,72.7%,11,24.78,0,0,17,17,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,37.0%,0.00,660,0,399,0,399,
1,58elvwym7gnql18liaoa6zo16,765953,A. Khabra,Ajay Khabra,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,481627,Ajay,Khabra,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,24,1727,25,3,16,0,1,1,0,4,6,9,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,85,36,954,391,442,1.02,0,0,1.29,0,2,2,5,7,15,1,0,101,10,0,0,1208,90,13,27,15,58,72.7%,1,0,112,7,3,17,7,6,24,0,5,0,0,0,0,0,25,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,23,228,209,771,20,27.3%,87.3%,577,117,139,147,647,160,46.3%,41,0.00,0,7,22,22,30,6,0.70,0.32,0.70,0.32,1.02,7,3,0.05,20,0.57,0.40,37.0%,30.00,660,15,399,15,399,
1,7dbeb4b7em8hmoc7e0begi1yi,765954,M. Velado-Tsegaye,Marcus Velado-Tsegaye,Right Attacking Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,481630,Marcus,Velado-Tsegaye,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Edmonton,16,486,19,11,4,1,6,3,3,1,2,7,4,3,0,0,0,0,1,0,1,0,0,0,0,1,2,11,21,10,140,51,58,1.57,1,1,0.41,2,1,1,3,4,13,1,0,29,5,0,0,273,48,4,4,4,13,47.1%,1,0,23,4,0,8,5,3,6,1,1,0,1,0,0,0,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,15,116,32,125,18,20.0%,77.9%,59,39,11,53,73,14,30.0%,10,0.00,1,7,8,8,5,0,1.53,0.04,1.53,0.04,1.57,3,1,0.10,16,0.14,0.20,37.5%,10.00,529,7,318,7,318,
1,9eatc4jz3lvrdclqxj4k4980l,241729,P. Lincourt-Joseph,Philippe Lincourt-Joseph,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,243860,Philippe,Lincourt-Joseph,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,11,346,26,8,2,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,8,141,47,60,0.21,0,0,0.40,0,1,2,1,3,6,0,0,28,5,0,0,211,23,6,6,3,20,60.0%,4,2,21,1,0,0,1,1,6,1,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,8,42,38,131,0,39.0%,75.9%,73,19,15,24,97,20,37.5%,8,0.00,0,3,10,10,7,3,0.10,0.11,0.10,0.11,0.21,3,0,0.05,4,0.33,0.00,36.6%,6.00,468,6,287,6,287,
1,ay1hg91asmcve43pfqesll562,753091,D. Powley,Dylon Powley,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,481620,Dylon,Powley,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,6,540,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,21,217,98,36,0.00,0,0,0.04,0,0,0,1,1,1,0,0,3,1,0,0,270,0,0,0,0,2,-,2,0,5,0,0,0,0,1,0,0,1,0,1,0,0,2,9,8,1,0,20,0,1,10,13,4,0,16,15,5,6,3,0,4,3,0,0,0,13,0,0,0,265,5,0,68.2%,61.8%,1,0,133,0,5,212,100.0%,2,8.22,0,0,2,2,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-,0,-,-,37.3%,0.00,619,1,364,1,364,
1,cbw3da3l9qi13ludkt9181z9x,233126,A. Musse,Ali Musse,Centre Forward,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,173265,Ali,Musse,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Valour,13,740,25,5,4,1,10,8,2,1,2,11,5,4,0,0,0,0,2,0,2,0,2,0,1,1,12,7,40,10,175,35,90,2.41,2,2,1.29,2,1,0,8,8,34,3,2,39,10,2,1,352,71,0,8,11,24,61.5%,4,1,43,7,0,6,2,3,4,5,2,0,0,0,0,0,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,15,179,39,134,26,29.7%,71.4%,64,52,9,70,86,19,40.0%,30,0.00,1,16,8,8,11,5,2.25,0.16,2.25,0.16,2.41,6,0,0.10,24,0.13,0.08,32.1%,16.00,333,13,279,13,279,
1,1ezmtic5hzvazq7ogvy5vwbu,274405,G. Muenkat,Glenn Muenkat,Left Attacking Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,224759,Glenn,Muenkat,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Valour,13,365,22,11,1,0,2,2,0,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,6,85,16,41,0.58,0,0,0.16,0,0,0,3,3,18,4,4,24,10,0,0,179,38,2,4,5,13,60.0%,0,0,17,4,1,2,4,0,3,0,0,0,0,0,0,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9,89,18,72,16,36.5%,67.1%,26,26,5,39,37,9,8.3%,12,0.00,0,4,7,7,2,4,0.40,0.19,0.40,0.19,0.58,3,1,0.07,8,0.00,0.00,33.3%,7.00,400,11,361,11,361,
1,cdottaalg53zhyz20ee8ta1ud,210468,C. Ferguson,Calum Ferguson,Centre Forward,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,162327,Calum,Ferguson,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Valour,8,344,26,4,4,1,3,3,0,2,0,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,5,13,3,60,18,26,1.24,1,0,0.00,1,0,0,0,0,0,0,0,10,0,0,0,102,26,0,4,0,6,44.4%,2,2,8,4,0,2,1,0,1,1,3,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,49,6,47,14,20.0%,73.3%,28,14,2,21,35,4,25.0%,16,0.00,0,1,2,2,3,1,0.80,0.44,0.80,0.44,1.24,0,0,0.16,8,0.00,0.00,35.5%,3.00,334,2,233,2,233,
1,dvm23d66qze0kmrzxft68a0ru,242946,M. Arnone,Matthew Arnone,Left Centre Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,483640,Matthew,Arnone,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,HFX Wanderers,24,2094,27,0,3,1,3,3,0,0,0,8,1,0,0,0,0,0,2,0,0,1,5,2,0,0,1,2,108,86,905,536,175,2.10,2,0,0.22,2,0,0,6,6,5,0,0,106,2,0,0,1181,64,11,20,49,179,68.9%,99,50,112,2,6,10,1,9,6,0,8,0,0,1,0,0,30,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,2,4,34,740,407,18,51.0%,78.6%,267,8,436,13,357,535,67.0%,91,0.00,2,1,152,152,27,0,0.03,2.06,0.03,2.06,2.10,6,9,0.19,11,0.00,0.00,33.0%,11.00,598,14,440,14,440,
1,9wsm9vzab3uywb8rox5go6jxm,,E. Ongaro,Easton Ongaro,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,484332,Easton,Ongaro,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,21,1167,22,10,3,3,20,18,2,3,1,14,5,6,0,0,2,0,10,0,4,3,3,5,5,2,22,4,56,8,249,52,133,8.45,10,2,1.29,13,2,2,9,11,47,5,3,69,18,0,0,476,119,3,2,1,12,35.7%,6,5,43,5,0,6,5,1,6,2,3,0,0,0,0,0,19,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,14,30,270,30,176,64,23.7%,74.3%,99,80,6,116,120,13,41.9%,86,0.00,6,6,8,8,3,1,4.31,4.14,4.31,4.14,8.45,9,2,0.22,38,0.00,0.00,38.0%,23.00,529,23,301,23,301,
1,c3dbx4f32gv1kiryun9dysv3e,,A. Sarkaria,Ajeej Sarkaria,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,160006,Ajeej,Sarkaria,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,10,566,25,2,6,0,2,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,31,4,146,47,64,0.90,0,1,0.40,1,1,0,2,2,3,0,0,25,3,0,0,224,33,3,10,3,19,72.2%,3,0,33,0,2,6,1,2,3,2,1,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,13,79,36,109,14,19.9%,76.0%,63,38,10,55,79,12,30.0%,10,0.00,0,1,12,12,5,2,0.58,0.33,0.58,0.33,0.90,1,0,0.15,6,0.00,0.00,37.6%,13.00,464,13,245,13,245,
1,7y21qqftugy5rfncz7atrue7e,,D. Lee,Duran Lee,Left Centre Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,484561,Duran,Lee,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,HFX Wanderers,8,678,25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,24,274,160,52,0.05,0,0,0.23,0,1,0,1,1,6,0,0,40,4,0,0,385,30,4,24,9,60,96.6%,21,11,50,0,8,10,0,3,1,0,1,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,3,13,260,112,2,48.5%,77.4%,73,2,137,5,92,177,33.3%,12,0.00,0,3,54,54,6,0,0.00,0.05,0.00,0.05,0.05,1,4,0.05,1,0.33,0.33,33.4%,3.00,206,4,191,4,191,
1,b4fvyjouvib12km5n7fa11n85,290838,C. Hocine,Chakib Hocine,Right Centre Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,243852,Chakib,Hocine,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,HFX Wanderers,4,352,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,127,71,23,0.00,0,0,0.00,0,0,0,0,0,0,0,0,9,0,0,0,161,9,0,2,8,22,100.0%,12,5,16,2,3,2,0,1,0,0,1,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,113,48,0,45.7%,74.0%,34,0,60,0,44,83,75.0%,8,0.00,0,0,19,19,3,0,0.00,0.00,0.00,0.00,0.00,0,7,-,0,-,-,33.3%,3.00,147,1,121,1,121,
1,a3815jt4jm67twni0rvxb9l62,247167,C. Vance,Colm Vance,Goalkeeper,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481741,Colm,Vance,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,York United,1,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,12,4,0.00,0,0,0.04,0,0,0,1,1,0,0,0,1,0,0,0,42,0,0,0,0,1,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,4,0,0,0,3,1,0,3,3,1,1,3,0,0,1,0,0,0,1,0,0,0,42,0,0,63.6%,72.7%,0,0,16,0,0,22,100.0%,1,0.81,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-,0,-,-,32.6%,0.00,124,0,91,0,91,
1,2bwli6laejcfs9eb6euey2lbe,,G. Bitar,Gabriel Bitar,Left Winger,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,483256,Gabriel,Bitar,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Cavalry,1,90,22,0,0,0,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,16,6,8,0.72,0,0,0.10,2,0,0,2,2,4,0,0,5,1,0,0,42,12,2,1,0,4,50.0%,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,26,5,11,5,31.3%,87.5%,5,7,2,7,7,2,0.0%,1,0.00,0,3,3,3,1,0,0.37,0.36,0.37,0.36,0.72,2,0,0.14,5,0.00,0.00,43.7%,1.00,142,3,93,3,93,
1,9ciad1fw48orv5aph9o83f6ne,,V. Loturi,Victor Loturi,Central Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,482884,Victor,Loturi,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Cavalry,2,137,19,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,49,31,10,0.36,0,0,0.00,1,0,0,0,0,1,0,0,9,1,0,0,69,4,2,4,3,9,100.0%,0,0,12,1,0,3,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,6,24,39,1,24.5%,83.7%,28,1,12,2,31,16,100.0%,1,0.00,0,0,4,4,4,1,0.36,0.00,0.36,0.00,0.36,0,1,0.18,2,-,-,39.6%,7.00,139,0,92,0,92,
1,759r7l0y8jofaf394tnc7ytt6,,P. Amanda,Prince Amanda,Right Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,481629,Prince,Amanda,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Edmonton,2,137,19,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,7,2,30,8,13,0.16,1,1,0.41,0,1,0,1,1,4,3,3,9,3,0,0,54,8,1,1,3,6,50.0%,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,28,7,19,8,20.0%,70.0%,9,9,3,16,10,4,50.0%,6,0.00,0,4,2,2,4,0,0.11,0.05,0.11,0.05,0.16,0,0,0.08,2,0.00,0.00,39.8%,0.00,152,3,105,3,105,
